Model Info,Accuracy,f1_macro,f1_micro,auc,Loss_1,Loss_2,Loss_3,Loss_4,Loss_5,Loss_6,Loss_7,Loss_8,Loss_9,Loss_10,Loss_11,Loss_12,Loss_13,Loss_14,Loss_15,Loss_16,Loss_17,Loss_18,Loss_19,Loss_20,Loss_21,Loss_22,Loss_23,Loss_24,Loss_25,Loss_26,Loss_27,Loss_28,Loss_29,Loss_30,Loss_31,Loss_32,Loss_33,Loss_34,Loss_35,Loss_36,Loss_37,Loss_38,Loss_39,Loss_40,Loss_41,Loss_42,Loss_43,Loss_44,Loss_45,Loss_46,Loss_47,Loss_48,Loss_49,Loss_50
train_mamba3_32,0.5527796533873509,0.5655735405234971,0.5527796533873509,0.7667363274314113,311.5084533691406,8.83061695098877,3.9476547241210938,1.6424846649169922,1.1944047212600708,1.2707399129867554,1.0802134275436401,0.9829352498054504,1.2547975778579712,1.085296392440796,0.9300800561904907,0.8318420648574829,0.7725755572319031,0.6435028910636902,0.6262390613555908,0.5547824501991272,0.48934316635131836,0.44571352005004883,0.38958996534347534,0.32670408487319946,0.2998960614204407,0.2644506096839905,0.23694302141666412,0.1998916119337082,0.1947738379240036,0.15836675465106964,0.12760643661022186,0.12238016724586487,0.11059731990098953,0.1122128814458847,0.11853745579719543,0.11603141576051712,0.1103302389383316,0.10714374482631683,0.10776855051517487,0.10038461536169052,0.11535312980413437,0.10145656764507294,0.10948608815670013,0.10729596763849258,0.10920143127441406,0.0954274982213974,0.09632617980241776,0.1069570779800415,0.1020650565624237,0.09012938290834427,0.10359403491020203,0.11025448888540268,0.09464631229639053,0.10056396573781967
val_mamba3_32,0.5527796533873509,0.5655735405234971,0.5527796533873509,0.7667363274314113,1.9222480952739716,1.6457804441452026,1.4549418091773987,1.434056669473648,1.4457139670848846,1.3232930898666382,1.1226467192173004,1.0251569300889969,1.0044321119785309,0.9818718880414963,0.9637706875801086,0.949964165687561,0.9100787341594696,0.8686114251613617,0.8231389671564102,0.8003418147563934,0.7844087928533554,0.7500606328248978,0.727672666311264,0.7102859616279602,0.6986027956008911,0.7017221301794052,0.7238516360521317,0.7396178692579269,0.7328057885169983,0.7964538484811783,0.8219360411167145,0.8368325531482697,0.84330715239048,0.8111438602209091,0.827775701880455,0.8252348303794861,0.8470634669065475,0.8597516417503357,0.8530742079019547,0.8210206478834152,0.8315838128328323,0.8134211897850037,0.8288227319717407,0.8272665292024612,0.8146710246801376,0.8708568662405014,0.8494745343923569,0.8515107184648514,0.8242650479078293,0.8569440990686417,0.8353267312049866,0.8180474936962128,0.8618115782737732,0.8295772522687912
train_mamba3_2,0.680156947125273,0.6802476593129674,0.680156947125273,0.8467271952726474,1.0869803428649902,0.8462700247764587,1.0717769861221313,0.5960914492607117,0.4830440878868103,0.46170574426651,0.320296972990036,0.2315504103899002,0.20376543700695038,0.16124354302883148,0.12130823731422424,0.08865635842084885,0.06349284201860428,0.0450291745364666,0.04353194683790207,0.04429537057876587,0.03853097930550575,0.03605983406305313,0.04043290764093399,0.038208674639463425,0.036497943103313446,0.036840155720710754,0.03109709732234478,0.037718333303928375,0.04053319990634918,0.03829256445169449,0.033108361065387726,0.038153354078531265,0.03183217719197273,0.0359099842607975,0.03535673767328262,0.03770946338772774,0.035683441907167435,0.03650688752532005,0.038992904126644135,0.04551755636930466,0.03624854236841202,0.03235725313425064,0.03351156786084175,0.03781376779079437,0.0359085276722908,0.03833627328276634,0.037757255136966705,0.04278845340013504,0.04095149412751198,0.04015817120671272,0.04067741706967354,0.03673376142978668,0.038755133748054504,0.0427793525159359
val_mamba3_2,0.680156947125273,0.6802476593129674,0.680156947125273,0.8467271952726474,0.9540823400020599,1.4043001532554626,0.9284058511257172,0.7854772508144379,0.8120056688785553,0.7044077217578888,0.6530066728591919,0.708957314491272,0.7322627902030945,0.7704892158508301,0.7423400282859802,0.6851852238178253,0.7294915020465851,0.7029692828655243,0.6852239072322845,0.7032855451107025,0.6888179779052734,0.7040370404720306,0.7187893390655518,0.6946355998516083,0.736434817314148,0.6971374750137329,0.7171325087547302,0.6781162619590759,0.7134345471858978,0.7196760475635529,0.6973642110824585,0.6875995695590973,0.7253206074237823,0.7151316404342651,0.7071991860866547,0.7085186541080475,0.7138094305992126,0.718066543340683,0.7302955389022827,0.7037326693534851,0.7112277448177338,0.7134316563606262,0.7321430444717407,0.7033387422561646,0.7131345272064209,0.7050212323665619,0.6715398132801056,0.7005779147148132,0.7284137010574341,0.6906764209270477,0.7173204720020294,0.732491672039032,0.7244690358638763,0.7003166675567627
train_mamba3_8,0.711081711081711,0.6975344967087632,0.711081711081711,0.8611358879803125,1.108837604522705,0.6787543892860413,0.7152837514877319,0.3446842432022095,0.3966521918773651,0.1981133669614792,0.1600581705570221,0.13294287025928497,0.10430088639259338,0.066515251994133,0.0409090630710125,0.026874849572777748,0.03135716915130615,0.024495350196957588,0.018677137792110443,0.01289889682084322,0.012827271595597267,0.01189314667135477,0.016249436885118484,0.01158667728304863,0.00972888246178627,0.012652217410504818,0.010257383808493614,0.00885219220072031,0.008888429962098598,0.008492525666952133,0.00762614281848073,0.009064107201993465,0.008770482614636421,0.008976270444691181,0.012592273764312267,0.007735736668109894,0.010693731717765331,0.009016025811433792,0.010404840111732483,0.008404885418713093,0.010834912769496441,0.011198407039046288,0.007610761094838381,0.008733727969229221,0.008812726475298405,0.009766493923962116,0.008287002332508564,0.008521918207406998,0.0086062615737319,0.008473958820104599,0.008454878814518452,0.009665914811193943,0.0086715929210186,0.009388844482600689
val_mamba3_8,0.711081711081711,0.6975344967087632,0.711081711081711,0.8611358879803125,0.8657748997211456,0.8789835572242737,0.6614402234554291,0.8867785036563873,0.7005037069320679,0.6149332225322723,0.6053116917610168,0.601013720035553,0.5966101288795471,0.6025910377502441,0.65034019947052,0.7475176453590393,0.7810249626636505,0.8683301508426666,0.926564484834671,0.8865074515342712,0.9076367914676666,0.8942926824092865,0.9226349890232086,0.9081035256385803,0.8351114690303802,0.9052251279354095,0.8860140740871429,0.8980949521064758,0.8817218244075775,0.881312221288681,0.881473571062088,0.8392070829868317,0.8636857569217682,0.8874172568321228,0.8732792437076569,0.8883537948131561,0.9268834292888641,0.9045988023281097,0.8747385442256927,0.9198373854160309,0.9131262600421906,0.8662990033626556,0.8500330150127411,0.8740139901638031,0.8934278190135956,0.8723624348640442,0.8891335725784302,0.8520749509334564,0.8967216908931732,0.8837014138698578,0.8874939382076263,0.9343305826187134,0.8641464710235596,0.8987726867198944
train_mamba3_32,0.7035780579914229,0.7021434542050198,0.7035780579914229,0.8659998514033549,184.35923767089844,1.9456095695495605,1.1426587104797363,0.9687456488609314,1.2038179636001587,1.035035252571106,0.9032856225967407,0.8249514102935791,0.8151111006736755,0.8039265871047974,0.7428244352340698,0.6478941440582275,0.5286300778388977,0.42251789569854736,0.3399294912815094,0.3103242516517639,0.25592008233070374,0.21206526458263397,0.17475472390651703,0.1405412256717682,0.11457003653049469,0.10501094162464142,0.08378627151250839,0.07222055643796921,0.06165650114417076,0.059815045446157455,0.058581989258527756,0.05704598128795624,0.04761002957820892,0.052052877843379974,0.05008707940578461,0.04409145191311836,0.04773388430476189,0.04716772213578224,0.04366631433367729,0.04249952360987663,0.0411357544362545,0.04130237549543381,0.04311460629105568,0.04340343549847603,0.04896796867251396,0.03976433351635933,0.037979815155267715,0.049036312848329544,0.0421147346496582,0.04343275725841522,0.047470081597566605,0.03882862254977226,0.0437556654214859,0.039276931434869766
val_mamba3_32,0.7035780579914229,0.7021434542050198,0.7035780579914229,0.8659998514033549,1.8615427017211914,1.1847459077835083,1.147695779800415,1.254005789756775,1.1501216888427734,1.0239031910896301,0.9584109485149384,0.9553734362125397,0.9584212601184845,0.9269517958164215,0.8510236442089081,0.7590010166168213,0.6911263167858124,0.6630658507347107,0.6544426381587982,0.6416756510734558,0.634650468826294,0.6356929838657379,0.6154600977897644,0.6218356192111969,0.6452067494392395,0.6631480157375336,0.6818299293518066,0.7446366250514984,0.7499444484710693,0.7333325445652008,0.7438955903053284,0.7178585231304169,0.7331956923007965,0.7659117877483368,0.746896356344223,0.7445412874221802,0.7334155440330505,0.7508365213871002,0.7396600246429443,0.7311976552009583,0.7398417592048645,0.7506982684135437,0.7370685636997223,0.7367145121097565,0.7435460388660431,0.7260856330394745,0.7450079321861267,0.7596580386161804,0.7453711330890656,0.7674554884433746,0.7412005364894867,0.7413379848003387,0.7342365980148315,0.733177125453949
train_mamba3_2,0.8098767999168269,0.743174053424901,0.8098767999168269,0.9866024963452915,1.7682732908349288,0.9786057346745541,0.8070644704919112,0.7230070547053689,0.6725499002557052
val_mamba3_2,0.8098767999168269,0.743174053424901,0.8098767999168269,0.9866024963452915,0.858363151550293,0.7182192802429199,0.640527606010437,0.6147580742835999,0.5751498738924662
train_mamba3_8,0.8062507159892107,0.736589962875962,0.8062507159892107,0.9862172757967428,1.9939490933167308,1.0263707198594745,0.8293010184639379,0.735886203615289,0.6760507131877699
val_mamba3_8,0.8062507159892107,0.736589962875962,0.8062507159892107,0.9862172757967428,0.9525047143300375,0.7511635621388754,0.665043036142985,0.624381442864736,0.6011723875999451
train_mamba3_32,0.741817741069728,0.6396259651130038,0.741817741069728,0.9741120553501632,1026.3912743769195,1.9975249390853078,1.3047767438386615,1.094325027967754,0.9875017090847618
val_mamba3_32,0.741817741069728,0.6396259651130038,0.741817741069728,0.9741120553501632,2.353020429611206,1.1740320920944214,0.9131812254587809,0.8196025490760803,0.7663873831431071
train_mamba3_2,0.7073863636363636,0.697283690912352,0.7073863636363636,0.8582416589159694,1.1280404329299927,0.9658388495445251,0.89354407787323,0.9506222605705261,0.5392205715179443
val_mamba3_2,0.7073863636363636,0.697283690912352,0.7073863636363636,0.8582416589159694,0.9415403306484222,1.2236665487289429,1.0059281885623932,0.7016439437866211,0.7004854679107666
train_mamba3_8,0.6837728676645284,0.6818443983196824,0.6837728676645284,0.8554297121361731,1.106091022491455,0.7432969212532043,0.8059452772140503,0.8068135976791382,0.6246311068534851
val_mamba3_8,0.6837728676645284,0.6818443983196824,0.6837728676645284,0.8554297121361731,0.8982239365577698,0.9174610376358032,0.8569169044494629,0.6748842298984528,0.6684865951538086
train_mamba3_32,0.584024650391088,0.5636320284042183,0.584024650391088,0.7905917232801457,52.201820373535156,2.581233263015747,1.1328099966049194,1.7407355308532715,1.2184810638427734
val_mamba3_32,0.584024650391088,0.5636320284042183,0.584024650391088,0.7905917232801457,1.6312229633331299,1.0074753761291504,1.8362230062484741,1.32063227891922,0.8814183473587036
train_mamba3_2,0.7225405921680993,0.7176013443441426,0.7225405921680993,0.8562673844906334,1.147892713546753,1.0647698640823364,1.2340236902236938,0.7121829390525818,0.7417925000190735,0.888751745223999,0.5812957286834717,0.5349271893501282,0.528301477432251,0.4499748945236206,0.44413819909095764,0.5367690324783325,0.5090634226799011,0.5673370361328125,0.3015456199645996,0.45084089040756226,0.35755568742752075,0.4540078938007355,0.36579445004463196,0.3203943371772766,0.3733055889606476,0.41541194915771484,0.3723689317703247,0.30294957756996155,0.35807469487190247,0.2837267816066742,0.2768148183822632,0.23351582884788513,0.17784060537815094,0.2696099877357483,0.22119072079658508,0.36500367522239685,0.24760836362838745,0.30357515811920166,0.30189964175224304,0.28525444865226746,0.31879714131355286,0.28147172927856445,0.3017785847187042,0.3222256898880005,0.3055762052536011,0.22675302624702454,0.3570834994316101,0.1763581484556198,0.29941263794898987,0.35218507051467896,0.23183907568454742,0.32290682196617126,0.3645903766155243,0.4002552628517151,0.31088584661483765,0.2553583085536957,0.16412289440631866,0.2587724030017853,0.23905910551548004,0.22502638399600983,0.3010663092136383,0.2941538095474243,0.32152068614959717,0.30065059661865234,0.2993696331977844,0.32585614919662476,0.33754032850265503,0.2032284289598465,0.25591838359832764,0.2524777948856354,0.3511263132095337,0.16162344813346863,0.1742551028728485,0.28425976634025574,0.2972181439399719,0.33975037932395935,0.2973076403141022,0.2541557848453522,0.34174448251724243,0.3450738787651062,0.24898269772529602,0.3142406642436981,0.2723693549633026,0.29625317454338074,0.3093246817588806,0.2611662745475769,0.20516438782215118,0.24100112915039062,0.17643801867961884,0.31129106879234314,0.4232090711593628,0.3484915792942047,0.30041348934173584,0.2369018942117691,0.3428786098957062,0.18827594816684723,0.18918593227863312,0.30906325578689575,0.3042581379413605,0.33963385224342346,0.30497774481773376,0.26600009202957153,0.3529718220233917,0.2829059958457947,0.31764039397239685,0.19299457967281342,0.2973962128162384,0.2735188901424408,0.2227543294429779,0.23991431295871735,0.38354605436325073,0.2767370045185089,0.2428896725177765,0.22822190821170807,0.29227474331855774,0.25217702984809875,0.38768270611763,0.2114294171333313,0.2551737427711487,0.31742191314697266,0.31034421920776367,0.3139970600605011,0.3133334815502167,0.2226962447166443,0.23379747569561005,0.24883519113063812,0.29113757610321045,0.3737381398677826,0.3358059525489807,0.3320612609386444,0.2803646922111511,0.302929550409317,0.3682107925415039,0.12392506003379822,0.20095939934253693,0.16399620473384857,0.2796974778175354,0.3506915271282196,0.3556094467639923,0.1639796942472458,0.37747934460639954,0.3031615912914276,0.16399961709976196,0.25621768832206726,0.1944682002067566,0.23031729459762573,0.36955803632736206,0.31870806217193604,0.2230561524629593,0.2836432158946991,0.21933841705322266,0.36592671275138855,0.33511513471603394,0.2657772898674011,0.2098432034254074,0.265720009803772,0.26125475764274597,0.2695247232913971,0.2650386095046997,0.15161627531051636,0.2309959977865219,0.296621173620224,0.29948124289512634,0.2814027667045593,0.3477632701396942,0.20908313989639282,0.22485576570034027,0.2226117104291916,0.3051414489746094,0.27074944972991943,0.3655565083026886,0.30566999316215515,0.3308826982975006,0.19872966408729553,0.2374984174966812,0.16750460863113403,0.25774407386779785,0.16189447045326233,0.19488148391246796,0.2763445973396301,0.2988182008266449,0.4167702794075012,0.353035569190979,0.2719830870628357,0.2571237087249756,0.30361759662628174,0.2955283522605896,0.18802544474601746,0.2432081252336502,0.2275732159614563,0.29670456051826477,0.2967108190059662,0.18067869544029236,0.4093317687511444,0.3687494993209839,0.3488825261592865,0.35005587339401245,0.3641658425331116,0.24490028619766235,0.2597956359386444,0.31332728266716003,0.3337351381778717,0.3204384744167328,0.20197686553001404
